,open,high,low,close,adjclose,volume,ticker
2020-09-08,41.599998474121094,41.72999954223633,39.400001525878906,40.68000030517578,40.68000030517578,787091,TMV.DE
2020-09-09,40.36000061035156,41.77000045776367,40.02000045776367,41.47999954223633,41.47999954223633,471254,TMV.DE
2020-09-10,41.5,41.77000045776367,41.04999923706055,41.41999816894531,41.41999816894531,425727,TMV.DE
2020-09-11,41.130001068115234,41.41999816894531,39.9900016784668,40.43000030517578,40.43000030517578,374842,TMV.DE
2020-09-14,40.59000015258789,41.65999984741211,40.5099983215332,41.4900016784668,41.4900016784668,342847,TMV.DE
2020-09-15,41.5,42.22999954223633,41.5,41.61000061035156,41.61000061035156,311999,TMV.DE
2020-09-16,41.93000030517578,42.20000076293945,41.5,41.689998626708984,41.689998626708984,248133,TMV.DE
2020-09-17,41.09000015258789,41.22999954223633,40.400001525878906,41.130001068115234,41.130001068115234,291474,TMV.DE
2020-09-18,41.79999923706055,42.7599983215332,41.7599983215332,42.529998779296875,42.529998779296875,1038636,TMV.DE
2020-09-21,42.459999084472656,43.279998779296875,41.20000076293945,42.22999954223633,42.22999954223633,495577,TMV.DE
2020-09-22,42.66999816894531,43.56999969482422,42.59000015258789,42.939998626708984,42.939998626708984,385752,TMV.DE
2020-09-23,43.5,44.060001373291016,42.81999969482422,43.18000030517578,43.18000030517578,530223,TMV.DE
2020-09-24,42.869998931884766,43.099998474121094,41.540000915527344,41.849998474121094,41.849998474121094,491198,TMV.DE
2020-09-25,41.849998474121094,42.599998474121094,41.0099983215332,42.599998474121094,42.599998474121094,444339,TMV.DE
2020-09-28,42.72999954223633,43.59000015258789,42.5099983215332,43.0,43.0,391292,TMV.DE
2020-09-29,42.880001068115234,43.459999084472656,42.29999923706055,42.95000076293945,42.95000076293945,242199,TMV.DE
2020-09-30,42.900001525878906,43.34000015258789,41.959999084472656,42.119998931884766,42.119998931884766,413484,TMV.DE
2020-10-01,42.099998474121094,42.630001068115234,41.349998474121094,42.369998931884766,42.369998931884766,556504,TMV.DE
2020-10-02,42.15999984741211,42.279998779296875,40.880001068115234,41.41999816894531,41.41999816894531,508582,TMV.DE
2020-10-05,41.599998474121094,42.29999923706055,41.27000045776367,42.08000183105469,42.08000183105469,486204,TMV.DE
2020-10-06,42.5,42.65999984741211,41.630001068115234,41.630001068115234,41.630001068115234,354452,TMV.DE
2020-10-07,41.93000030517578,42.150001525878906,40.66999816894531,40.709999084472656,40.709999084472656,486802,TMV.DE
2020-10-08,40.95000076293945,41.310001373291016,40.619998931884766,40.619998931884766,40.619998931884766,389756,TMV.DE
2020-10-09,40.869998931884766,43.029998779296875,40.79999923706055,42.86000061035156,42.86000061035156,650754,TMV.DE
2020-10-12,43.189998626708984,44.13999938964844,42.849998474121094,43.5,43.5,639787,TMV.DE
2020-10-13,44.20000076293945,45.0,43.70000076293945,44.36000061035156,44.36000061035156,669456,TMV.DE
2020-10-14,44.7599983215332,45.9900016784668,44.31999969482422,45.290000915527344,45.290000915527344,576864,TMV.DE
2020-10-15,44.7599983215332,45.599998474121094,44.25,44.66999816894531,44.66999816894531,633271,TMV.DE
2020-10-16,45.04999923706055,46.20000076293945,44.810001373291016,45.599998474121094,45.599998474121094,427639,TMV.DE
2020-10-19,46.0,46.279998779296875,45.619998931884766,46.09000015258789,46.09000015258789,373701,TMV.DE
2020-10-20,42.599998474121094,43.4900016784668,42.150001525878906,42.2400016784668,42.2400016784668,3806114,TMV.DE
2020-10-21,42.2400016784668,42.400001525878906,40.79999923706055,41.560001373291016,41.560001373291016,1646790,TMV.DE
2020-10-22,41.470001220703125,42.310001373291016,41.119998931884766,41.36000061035156,41.36000061035156,2669725,TMV.DE
2020-10-23,41.31999969482422,41.779998779296875,40.150001525878906,40.189998626708984,40.189998626708984,1590647,TMV.DE
2020-10-26,39.900001525878906,39.91999816894531,36.90999984741211,39.70000076293945,39.70000076293945,1536476,TMV.DE
2020-10-27,40.06999969482422,40.689998626708984,39.470001220703125,40.2599983215332,40.2599983215332,884264,TMV.DE
2020-10-28,39.9900016784668,40.790000915527344,37.68000030517578,38.5099983215332,38.5099983215332,1155590,TMV.DE
2020-10-29,39.31999969482422,39.619998931884766,37.33000183105469,38.310001373291016,38.310001373291016,741751,TMV.DE
2020-10-30,38.0,39.15999984741211,37.599998474121094,37.79999923706055,37.79999923706055,998308,TMV.DE
2020-11-02,38.13999938964844,38.220001220703125,37.130001068115234,37.150001525878906,37.150001525878906,676709,TMV.DE
2020-11-03,37.20000076293945,37.209999084472656,35.66999816894531,36.400001525878906,36.400001525878906,1275040,TMV.DE
2020-11-04,36.400001525878906,38.619998931884766,36.099998474121094,38.099998474121094,38.099998474121094,845419,TMV.DE
2020-11-05,39.58000183105469,39.9900016784668,38.54999923706055,38.79999923706055,38.79999923706055,886419,TMV.DE
2020-11-06,38.79999923706055,39.369998931884766,38.13999938964844,38.900001525878906,38.900001525878906,491180,TMV.DE
2020-11-09,40.380001068115234,40.380001068115234,33.84000015258789,35.45000076293945,35.45000076293945,2459878,TMV.DE
2020-11-10,35.5,39.33000183105469,32.54999923706055,37.15999984741211,37.15999984741211,3125169,TMV.DE
2020-11-11,37.849998474121094,39.58000183105469,37.0099983215332,39.0,39.0,1192968,TMV.DE
2020-11-12,39.54999923706055,39.959999084472656,38.40999984741211,39.08000183105469,39.08000183105469,1017283,TMV.DE
2020-11-13,39.0099983215332,40.060001373291016,39.0099983215332,39.45000076293945,39.45000076293945,836563,TMV.DE
2020-11-16,40.0,40.060001373291016,37.470001220703125,37.900001525878906,37.900001525878906,859914,TMV.DE
2020-11-17,37.900001525878906,38.2599983215332,36.880001068115234,37.47999954223633,37.47999954223633,671573,TMV.DE
2020-11-18,37.5,37.709999084472656,36.880001068115234,37.709999084472656,37.709999084472656,639009,TMV.DE
2020-11-19,37.34000015258789,38.349998474121094,37.209999084472656,38.349998474121094,38.349998474121094,622999,TMV.DE
2020-11-20,38.369998931884766,39.52000045776367,37.9900016784668,39.52000045776367,39.52000045776367,606903,TMV.DE
2020-11-23,39.599998474121094,39.90999984741211,38.939998626708984,39.400001525878906,39.400001525878906,486870,TMV.DE
2020-11-24,39.93000030517578,39.93000030517578,38.7400016784668,39.02000045776367,39.02000045776367,555704,TMV.DE
2020-11-25,38.880001068115234,39.38999938964844,38.5099983215332,39.099998474121094,39.099998474121094,506329,TMV.DE
2020-11-26,39.31999969482422,39.900001525878906,39.060001373291016,39.119998931884766,39.119998931884766,427701,TMV.DE
2020-11-27,39.209999084472656,39.560001373291016,38.97999954223633,39.560001373291016,39.560001373291016,770356,TMV.DE
2020-11-30,39.5,40.0,39.310001373291016,39.93000030517578,39.93000030517578,1112207,TMV.DE
2020-12-01,40.0,40.560001373291016,39.02000045776367,39.47999954223633,39.47999954223633,496170,TMV.DE
2020-12-02,39.45000076293945,39.77000045776367,37.95000076293945,38.43000030517578,38.43000030517578,602772,TMV.DE
2020-12-03,38.7599983215332,39.279998779296875,37.869998931884766,38.939998626708984,38.939998626708984,397913,TMV.DE
2020-12-04,38.68000030517578,39.459999084472656,38.59000015258789,39.0,39.0,454103,TMV.DE
2020-12-07,39.099998474121094,39.36000061035156,37.95000076293945,38.45000076293945,38.45000076293945,385642,TMV.DE
2020-12-08,38.4900016784668,38.900001525878906,38.310001373291016,38.5,38.5,478526,TMV.DE
2020-12-09,38.900001525878906,39.099998474121094,38.2599983215332,38.2599983215332,38.2599983215332,518202,TMV.DE
2020-12-10,38.22999954223633,38.619998931884766,37.790000915527344,38.52000045776367,38.52000045776367,484507,TMV.DE
2020-12-11,38.61000061035156,39.040000915527344,38.06999969482422,38.709999084472656,38.709999084472656,302213,TMV.DE
2020-12-14,39.0,39.88999938964844,38.630001068115234,39.79999923706055,39.79999923706055,508970,TMV.DE
2020-12-15,40.0,42.2599983215332,39.900001525878906,41.54999923706055,41.54999923706055,875859,TMV.DE
2020-12-16,41.599998474121094,41.97999954223633,40.720001220703125,41.349998474121094,41.349998474121094,511509,TMV.DE
2020-12-17,41.70000076293945,43.88999938964844,41.70000076293945,42.630001068115234,42.630001068115234,944554,TMV.DE
2020-12-18,43.41999816894531,44.2599983215332,43.25,43.75,43.75,1458043,TMV.DE
2020-12-21,43.689998626708984,44.79999923706055,42.900001525878906,43.47999954223633,43.47999954223633,616842,TMV.DE
2020-12-22,43.88999938964844,44.779998779296875,43.630001068115234,44.29999923706055,44.29999923706055,353224,TMV.DE
2020-12-23,44.65999984741211,44.66999816894531,43.66999816894531,43.849998474121094,43.849998474121094,371399,TMV.DE
2020-12-28,44.06999969482422,44.4900016784668,43.560001373291016,43.810001373291016,43.810001373291016,337888,TMV.DE
2020-12-29,43.959999084472656,44.43000030517578,43.15999984741211,43.459999084472656,43.459999084472656,312689,TMV.DE
2020-12-30,43.29999923706055,43.959999084472656,43.02000045776367,43.83000183105469,43.83000183105469,150463,TMV.DE
2021-01-04,43.79999923706055,45.119998931884766,43.72999954223633,44.2400016784668,44.2400016784668,544962,TMV.DE
2021-01-05,44.0099983215332,46.150001525878906,44.0,44.849998474121094,44.849998474121094,685983,TMV.DE
2021-01-06,45.0,45.08000183105469,42.40999984741211,42.81999969482422,42.81999969482422,635205,TMV.DE
2021-01-07,42.77000045776367,42.95000076293945,41.040000915527344,41.36000061035156,41.36000061035156,731099,TMV.DE
2021-01-08,41.91999816894531,42.70000076293945,41.86000061035156,42.400001525878906,42.400001525878906,643884,TMV.DE
2021-01-11,43.130001068115234,43.880001068115234,40.36000061035156,40.79999923706055,40.79999923706055,1058627,TMV.DE
2021-01-12,41.560001373291016,42.5,40.56999969482422,41.5099983215332,41.5099983215332,673678,TMV.DE
2021-01-13,42.0,42.66999816894531,41.150001525878906,41.93000030517578,41.93000030517578,617853,TMV.DE
2021-01-14,42.099998474121094,42.45000076293945,41.369998931884766,41.58000183105469,41.58000183105469,608378,TMV.DE
2021-01-15,41.5,41.70000076293945,39.11000061035156,40.33000183105469,40.33000183105469,1166177,TMV.DE
2021-01-18,40.369998931884766,41.72999954223633,40.33000183105469,40.95000076293945,40.95000076293945,469835,TMV.DE
2021-01-19,41.70000076293945,42.86000061035156,40.810001373291016,42.0,42.0,695006,TMV.DE
2021-01-20,42.47999954223633,43.599998474121094,42.099998474121094,43.5,43.5,673893,TMV.DE
2021-01-21,43.95000076293945,44.869998931884766,42.54999923706055,43.0,43.0,670802,TMV.DE
2021-01-22,42.900001525878906,43.2400016784668,41.52000045776367,43.0,43.0,809512,TMV.DE
2021-01-25,43.20000076293945,43.79999923706055,42.25,42.869998931884766,42.869998931884766,540198,TMV.DE
2021-01-26,42.7599983215332,43.09000015258789,42.29999923706055,42.66999816894531,42.66999816894531,674145,TMV.DE
2021-01-27,42.529998779296875,44.0,41.0099983215332,43.540000915527344,43.540000915527344,951519,TMV.DE
2021-01-28,43.0,43.59000015258789,42.099998474121094,42.70000076293945,42.70000076293945,542545,TMV.DE
2021-01-29,43.06999969482422,43.81999969482422,41.939998626708984,42.709999084472656,42.709999084472656,773230,TMV.DE
2021-02-01,42.959999084472656,43.38999938964844,42.34000015258789,42.9900016784668,42.9900016784668,435699,TMV.DE
2021-02-02,43.209999084472656,44.599998474121094,42.75,44.20000076293945,44.20000076293945,527312,TMV.DE
2021-02-03,44.099998474121094,44.79999923706055,43.9900016784668,44.79999923706055,44.79999923706055,443964,TMV.DE
2021-02-04,45.0,45.779998779296875,44.11000061035156,44.27000045776367,44.27000045776367,556457,TMV.DE
2021-02-05,44.61000061035156,45.470001220703125,44.54999923706055,44.79999923706055,44.79999923706055,609778,TMV.DE
2021-02-08,45.29999923706055,45.93000030517578,44.900001525878906,45.810001373291016,45.810001373291016,457490,TMV.DE
2021-02-09,46.5,46.880001068115234,43.79999923706055,43.84000015258789,43.84000015258789,1325262,TMV.DE
2021-02-10,44.400001525878906,45.7599983215332,43.58000183105469,44.16999816894531,44.16999816894531,1097896,TMV.DE
2021-02-11,44.45000076293945,45.560001373291016,44.29999923706055,45.189998626708984,45.189998626708984,754475,TMV.DE
2021-02-12,45.400001525878906,46.0,45.22999954223633,45.68000030517578,45.68000030517578,583567,TMV.DE
2021-02-15,46.20000076293945,46.63999938964844,45.88999938964844,46.52000045776367,46.52000045776367,502833,TMV.DE
2021-02-16,46.83000183105469,47.470001220703125,46.5,46.5,46.5,545590,TMV.DE
2021-02-17,46.099998474121094,49.2400016784668,45.79999923706055,48.63999938964844,48.63999938964844,2519250,TMV.DE
2021-02-18,48.77000045776367,49.0,48.09000015258789,48.45000076293945,48.45000076293945,894827,TMV.DE
2021-02-19,48.4900016784668,49.63999938964844,48.380001068115234,49.130001068115234,49.130001068115234,1197324,TMV.DE
2021-02-22,48.63999938964844,48.869998931884766,47.38999938964844,47.5099983215332,47.5099983215332,560748,TMV.DE
2021-02-23,47.5,47.54999923706055,42.529998779296875,45.810001373291016,45.810001373291016,1337085,TMV.DE
2021-02-24,45.79999923706055,46.459999084472656,44.54999923706055,45.040000915527344,45.040000915527344,704282,TMV.DE
2021-02-25,45.529998779296875,45.709999084472656,44.7599983215332,45.33000183105469,45.33000183105469,512386,TMV.DE
2021-02-26,44.150001525878906,45.060001373291016,44.0,44.5,44.5,1397162,TMV.DE
2021-03-01,44.939998626708984,45.310001373291016,44.380001068115234,44.81999969482422,44.81999969482422,582173,TMV.DE
2021-03-02,45.11000061035156,48.130001068115234,45.040000915527344,46.70000076293945,46.70000076293945,833508,TMV.DE
2021-03-03,46.79999923706055,46.81999969482422,45.70000076293945,46.31999969482422,46.31999969482422,584521,TMV.DE
2021-03-04,45.81999969482422,46.369998931884766,44.40999984741211,44.90999984741211,44.90999984741211,798359,TMV.DE
2021-03-05,44.61000061035156,45.4900016784668,41.66999816894531,42.16999816894531,42.16999816894531,974219,TMV.DE
2021-03-08,42.34000015258789,42.900001525878906,39.209999084472656,41.2400016784668,41.2400016784668,1037651,TMV.DE
2021-03-09,41.2400016784668,44.0099983215332,40.900001525878906,42.93000030517578,42.93000030517578,785262,TMV.DE
2021-03-10,43.16999816894531,43.66999816894531,41.810001373291016,42.09000015258789,42.09000015258789,743595,TMV.DE
2021-03-11,42.15999984741211,43.7599983215332,41.970001220703125,43.13999938964844,43.13999938964844,411258,TMV.DE
2021-03-12,42.9900016784668,42.9900016784668,41.959999084472656,42.31999969482422,42.31999969482422,453927,TMV.DE
2021-03-15,42.349998474121094,43.0,42.22999954223633,42.63999938964844,42.63999938964844,358002,TMV.DE
2021-03-16,42.689998626708984,43.79999923706055,42.5,43.40999984741211,43.40999984741211,363229,TMV.DE
2021-03-17,43.4900016784668,44.16999816894531,42.65999984741211,43.31999969482422,43.31999969482422,482177,TMV.DE
2021-03-18,43.20000076293945,44.040000915527344,42.369998931884766,42.86000061035156,42.86000061035156,518663,TMV.DE
2021-03-19,42.43000030517578,42.970001220703125,35.400001525878906,37.560001373291016,37.560001373291016,5652284,TMV.DE
2021-03-22,37.88999938964844,38.220001220703125,35.70000076293945,37.68000030517578,37.68000030517578,2482440,TMV.DE
2021-03-23,37.54999923706055,38.81999969482422,36.599998474121094,38.209999084472656,38.209999084472656,1359213,TMV.DE
2021-03-24,38.310001373291016,38.470001220703125,36.72999954223633,36.72999954223633,36.72999954223633,1289254,TMV.DE
2021-03-25,36.779998779296875,37.150001525878906,35.22999954223633,36.150001525878906,36.150001525878906,1346392,TMV.DE
2021-03-26,35.9900016784668,37.0099983215332,35.529998779296875,36.40999984741211,36.40999984741211,899652,TMV.DE
2021-03-29,36.65999984741211,36.95000076293945,36.150001525878906,36.56999969482422,36.56999969482422,526993,TMV.DE
2021-03-30,36.599998474121094,37.099998474121094,35.459999084472656,35.63999938964844,35.63999938964844,1008845,TMV.DE
2021-03-31,35.689998626708984,36.529998779296875,35.36000061035156,36.43000030517578,36.43000030517578,893059,TMV.DE
2021-04-01,36.7400016784668,37.900001525878906,36.58000183105469,37.56999969482422,37.56999969482422,802752,TMV.DE
2021-04-06,38.20000076293945,38.20000076293945,36.90999984741211,37.16999816894531,37.16999816894531,698209,TMV.DE
2021-04-07,37.040000915527344,37.59000015258789,36.849998474121094,37.33000183105469,37.33000183105469,427185,TMV.DE
2021-04-08,37.54999923706055,37.900001525878906,37.15999984741211,37.15999984741211,37.15999984741211,564444,TMV.DE
2021-04-09,37.40999984741211,38.02000045776367,37.20000076293945,37.4900016784668,37.4900016784668,605966,TMV.DE
2021-04-12,37.56999969482422,38.060001373291016,37.20000076293945,37.41999816894531,37.41999816894531,484746,TMV.DE
2021-04-13,37.400001525878906,39.08000183105469,37.349998474121094,38.81999969482422,38.81999969482422,786808,TMV.DE
2021-04-14,39.0,39.79999923706055,38.560001373291016,38.70000076293945,38.70000076293945,723576,TMV.DE
2021-04-15,38.900001525878906,39.70000076293945,38.5,39.29999923706055,39.29999923706055,459840,TMV.DE
2021-04-16,39.290000915527344,39.29999923706055,38.400001525878906,38.7599983215332,38.7599983215332,445759,TMV.DE
2021-04-19,38.810001373291016,39.459999084472656,38.5099983215332,38.849998474121094,38.849998474121094,501215,TMV.DE
2021-04-20,38.939998626708984,39.0,37.27000045776367,37.630001068115234,37.630001068115234,682401,TMV.DE
2021-04-21,37.689998626708984,37.90999984741211,36.7599983215332,37.880001068115234,37.880001068115234,410343,TMV.DE
2021-04-22,37.939998626708984,37.939998626708984,37.02000045776367,37.7400016784668,37.7400016784668,622080,TMV.DE
2021-04-23,38.150001525878906,38.58000183105469,37.83000183105469,38.369998931884766,38.369998931884766,595066,TMV.DE
2021-04-26,38.650001525878906,39.310001373291016,38.5,39.290000915527344,39.290000915527344,485613,TMV.DE
2021-04-27,39.290000915527344,40.90999984741211,39.25,40.029998779296875,40.029998779296875,1050063,TMV.DE
2021-04-28,40.0,40.349998474121094,39.40999984741211,39.880001068115234,39.880001068115234,675645,TMV.DE
2021-04-29,39.93000030517578,41.18000030517578,39.58000183105469,39.709999084472656,39.709999084472656,717402,TMV.DE
2021-04-30,39.91999816894531,40.13999938964844,39.2400016784668,39.560001373291016,39.560001373291016,676108,TMV.DE
2021-05-03,39.959999084472656,40.36000061035156,39.599998474121094,39.70000076293945,39.70000076293945,515479,TMV.DE
2021-05-04,38.95000076293945,38.95000076293945,32.630001068115234,34.79999923706055,34.79999923706055,4447075,TMV.DE
2021-05-05,35.439998626708984,36.68000030517578,33.25,34.08000183105469,34.08000183105469,2520317,TMV.DE
2021-05-06,33.83000183105469,33.970001220703125,31.770000457763672,33.13999938964844,33.13999938964844,2054143,TMV.DE
2021-05-07,33.2400016784668,34.68000030517578,33.060001373291016,34.52000045776367,34.52000045776367,1267072,TMV.DE
2021-05-10,34.599998474121094,34.63999938964844,33.58000183105469,33.63999938964844,33.63999938964844,854085,TMV.DE
2021-05-11,33.0099983215332,33.15999984741211,30.700000762939453,31.850000381469727,31.850000381469727,2261781,TMV.DE
2021-05-12,32.13999938964844,32.81999969482422,31.3799991607666,31.399999618530273,31.399999618530273,1481635,TMV.DE
2021-05-13,31.1299991607666,31.25,30.09000015258789,30.510000228881836,30.510000228881836,1561900,TMV.DE
2021-05-14,30.799999237060547,31.219999313354492,30.170000076293945,30.950000762939453,30.950000762939453,884857,TMV.DE
2021-05-17,31.0,31.469999313354492,30.899999618530273,30.93000030517578,30.93000030517578,690168,TMV.DE
2021-05-18,30.959999084472656,31.399999618530273,30.68000030517578,30.889999389648438,30.889999389648438,581057,TMV.DE
2021-05-19,30.700000762939453,30.719999313354492,29.950000762939453,30.489999771118164,30.489999771118164,838898,TMV.DE
2021-05-20,30.510000228881836,31.579999923706055,30.459999084472656,31.469999313354492,31.469999313354492,734518,TMV.DE
2021-05-21,31.399999618530273,31.510000228881836,30.81999969482422,30.81999969482422,30.81999969482422,715282,TMV.DE
2021-05-25,30.75,31.65999984741211,30.559999465942383,31.610000610351562,31.610000610351562,779316,TMV.DE
2021-05-26,31.829999923706055,32.75,31.579999923706055,32.45000076293945,32.45000076293945,734263,TMV.DE
2021-05-27,32.40999984741211,32.900001525878906,32.15999984741211,32.83000183105469,32.83000183105469,1272519,TMV.DE
2021-05-28,32.709999084472656,32.720001220703125,31.81999969482422,32.16999816894531,32.16999816894531,698834,TMV.DE
2021-05-31,32.08000183105469,32.56999969482422,31.920000076293945,32.369998931884766,32.369998931884766,355996,TMV.DE
2021-06-01,32.369998931884766,32.529998779296875,31.84000015258789,31.950000762939453,31.950000762939453,732755,TMV.DE
2021-06-02,32.20000076293945,32.20000076293945,30.829999923706055,30.899999618530273,30.899999618530273,942172,TMV.DE
2021-06-03,31.110000610351562,31.18000030517578,30.229999542236328,30.329999923706055,30.329999923706055,678159,TMV.DE
2021-06-04,30.399999618530273,31.010000228881836,30.079999923706055,30.950000762939453,30.950000762939453,871931,TMV.DE
2021-06-07,31.149999618530273,31.299999237060547,30.350000381469727,30.790000915527344,30.790000915527344,501881,TMV.DE
2021-06-08,30.420000076293945,30.549999237060547,29.959999084472656,29.959999084472656,29.959999084472656,994052,TMV.DE
2021-06-09,29.950000762939453,30.799999237060547,29.290000915527344,30.790000915527344,30.790000915527344,1140151,TMV.DE
2021-06-10,31.020000457763672,31.09000015258789,29.670000076293945,30.149999618530273,30.149999618530273,910669,TMV.DE
2021-06-11,30.299999237060547,30.719999313354492,30.1299991607666,30.600000381469727,30.600000381469727,463369,TMV.DE
2021-06-14,30.610000610351562,33.27000045776367,30.3700008392334,32.38999938964844,32.38999938964844,2246640,TMV.DE
2021-06-15,32.66999816894531,32.91999816894531,31.90999984741211,31.90999984741211,31.90999984741211,935990,TMV.DE
2021-06-16,31.899999618530273,32.209999084472656,31.360000610351562,32.04999923706055,32.04999923706055,624971,TMV.DE
2021-06-17,32.400001525878906,33.029998779296875,32.06999969482422,32.75,32.75,1115561,TMV.DE
2021-06-18,32.95000076293945,34.08000183105469,32.86000061035156,33.93000030517578,33.93000030517578,2192558,TMV.DE
2021-06-21,33.72999954223633,33.7400016784668,32.63999938964844,32.84000015258789,32.84000015258789,736986,TMV.DE
2021-06-22,32.54999923706055,33.54999923706055,32.45000076293945,33.38999938964844,33.38999938964844,584995,TMV.DE
2021-06-23,33.59000015258789,33.880001068115234,32.95000076293945,32.95000076293945,32.95000076293945,385321,TMV.DE
2021-06-24,33.0,34.08000183105469,32.93000030517578,33.75,33.75,687833,TMV.DE
2021-06-25,33.79999923706055,33.939998626708984,33.31999969482422,33.59000015258789,33.59000015258789,421877,TMV.DE
2021-06-28,32.7599983215332,32.79999923706055,31.790000915527344,32.220001220703125,32.220001220703125,823693,TMV.DE
2021-06-29,32.18000030517578,32.900001525878906,32.119998931884766,32.18000030517578,32.18000030517578,545009,TMV.DE
2021-06-30,32.400001525878906,32.86000061035156,31.6200008392334,31.719999313354492,31.719999313354492,651833,TMV.DE
2021-07-01,31.950000762939453,32.29999923706055,31.200000762939453,31.649999618530273,31.649999618530273,479178,TMV.DE
2021-07-02,31.549999237060547,31.59000015258789,30.850000381469727,31.040000915527344,31.040000915527344,1067887,TMV.DE
2021-07-05,31.030000686645508,31.1299991607666,30.459999084472656,30.520000457763672,30.520000457763672,656904,TMV.DE
2021-07-06,30.5,32.040000915527344,30.489999771118164,31.940000534057617,31.940000534057617,674345,TMV.DE
2021-07-07,32.130001068115234,32.689998626708984,31.639999389648438,32.29999923706055,32.29999923706055,594915,TMV.DE
2021-07-08,29.600000381469727,29.799999237060547,27.030000686645508,27.690000534057617,27.690000534057617,5230909,TMV.DE
2021-07-09,27.8799991607666,29.040000915527344,27.3799991607666,28.1200008392334,28.1200008392334,1820401,TMV.DE
2021-07-12,28.75,29.549999237060547,28.510000228881836,29.030000686645508,29.030000686645508,1262157,TMV.DE
2021-07-13,28.84000015258789,29.950000762939453,28.540000915527344,29.8799991607666,29.8799991607666,1363790,TMV.DE
2021-07-14,29.920000076293945,30.56999969482422,29.229999542236328,30.440000534057617,30.440000534057617,952252,TMV.DE
2021-07-15,30.100000381469727,30.329999923706055,28.510000228881836,28.940000534057617,28.940000534057617,868478,TMV.DE
2021-07-16,29.190000534057617,29.84000015258789,29.010000228881836,29.420000076293945,29.420000076293945,762323,TMV.DE
2021-07-19,29.270000457763672,29.270000457763672,28.209999084472656,28.760000228881836,28.760000228881836,728942,TMV.DE
2021-07-20,28.989999771118164,29.780000686645508,28.739999771118164,28.920000076293945,28.920000076293945,776166,TMV.DE
2021-07-21,29.110000610351562,29.360000610351562,28.850000381469727,29.06999969482422,29.06999969482422,433762,TMV.DE
2021-07-22,29.200000762939453,29.579999923706055,28.81999969482422,29.450000762939453,29.450000762939453,773018,TMV.DE
2021-07-23,29.450000762939453,29.799999237060547,29.1200008392334,29.25,29.25,649242,TMV.DE
2021-07-26,28.899999618530273,29.31999969482422,28.299999237060547,28.479999542236328,28.479999542236328,729956,TMV.DE
2021-07-27,28.399999618530273,29.020000457763672,28.280000686645508,28.579999923706055,28.579999923706055,308241,TMV.DE
2021-07-28,28.479999542236328,29.399999618530273,28.459999084472656,29.170000076293945,29.170000076293945,615119,TMV.DE
2021-07-29,29.440000534057617,29.799999237060547,29.18000030517578,29.290000915527344,29.290000915527344,441514,TMV.DE
2021-07-30,28.8799991607666,28.93000030517578,28.329999923706055,28.350000381469727,28.350000381469727,751395,TMV.DE
2021-08-02,28.399999618530273,28.719999313354492,28.049999237060547,28.489999771118164,28.489999771118164,633887,TMV.DE
2021-08-03,28.479999542236328,28.489999771118164,25.600000381469727,25.610000610351562,25.610000610351562,3371982,TMV.DE
2021-08-04,25.850000381469727,25.950000762939453,25.100000381469727,25.760000228881836,25.760000228881836,1811706,TMV.DE
2021-08-05,25.8799991607666,26.65999984741211,25.649999618530273,26.65999984741211,26.65999984741211,1201570,TMV.DE
2021-08-06,26.799999237060547,27.1299991607666,25.850000381469727,25.959999084472656,25.959999084472656,851224,TMV.DE
2021-08-09,25.989999771118164,26.950000762939453,25.829999923706055,26.540000915527344,26.540000915527344,1027770,TMV.DE
2021-08-10,26.829999923706055,28.280000686645508,26.610000610351562,27.700000762939453,27.700000762939453,1293157,TMV.DE
2021-08-11,27.8799991607666,28.1200008392334,27.18000030517578,27.600000381469727,27.600000381469727,766271,TMV.DE
